Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:AW1,"American West Metals Limited (ASX:AW1)",https://www.listcorp.com/asx/aw1/american-west-metals-limited,"	52903600",0.047,-0.01,-11.32,Materials
ASX:TYP,"Tryptamine Therapeutics Limited (ASX:TYP)",https://www.listcorp.com/asx/typ/tryptamine-therapeutics-limited,"	52821800",0.04,0.00,5.26,"Health Care"
ASX:WR1,"Winsome Resources Limited (ASX:WR1)",https://www.listcorp.com/asx/wr1/winsome-resources-limited,"	52453200",0.195,-0.02,-9.3,Materials
ASX:AWJ,"Auric Mining Limited (ASX:AWJ)",https://www.listcorp.com/asx/awj/auric-mining-limited,"	52354700",0.27,-0.01,-3.57,Materials
ASX:SIO,"Simonds Group Limited (ASX:SIO)",https://www.listcorp.com/asx/sio/simonds-group-limited,"	52186400",0.145,0.00,0,"Consumer Discretionary"
ASX:GTG,"Genetic Technologies Limited (ASX:GTG)",https://www.listcorp.com/asx/gtg/genetic-technologies-limited,"	52081500",0.039,0.00,0,"Health Care"
ASX:WTL,"WT Financial Group Limited (ASX:WTL)",https://www.listcorp.com/asx/wtl/wt-financial-group-limited,"	51327900",0.145,-0.00,-3.33,Financials
ASX:RDM,"Red Metal Limited (ASX:RDM)",https://www.listcorp.com/asx/rdm/red-metal-limited,"	51238500",0.12,-0.01,-11.11,Materials
ASX:ION,"Iondrive Limited (ASX:ION)",https://www.listcorp.com/asx/ion/iondrive-limited,"	51197300",0.046,0.00,6.98,Materials
ASX:TCF,"360 Capital Mortgage REIT (ASX:TCF)",https://www.listcorp.com/asx/tcf/360-capital-mortgage-reit,"	51012500",5.7,0.03,0.53,Financials
ASX:TEK,"Thorney Technologies Limited (ASX:TEK)",https://www.listcorp.com/asx/tek/thorney-technologies-limited,"	51007500",0.13,-0.00,-3.7,Energy
ASX:DHOF,"Daintree Hybrid Opportunities Fund (Managed Fund) (ASX:DHOF)",https://www.listcorp.com/asx/dhof/daintree-hybrid-opportunities-fund-managed-fund,"	50961700",9.71,0.00,0,Unclassified
ASX:GNDQ,"Betashares Wealth Builder Nasdaq 100 Geared (30-40% LVR) Complex ETF (ASX:GNDQ)",https://www.listcorp.com/asx/gndq/betashares-wealth-builder-nasdaq-100-geared-30-40-lvr-complex-etf,"	50852500",35.74,-0.56,-1.54,Unclassified
ASX:CPV,"ClearVue Technologies Limited (ASX:CPV)",https://www.listcorp.com/asx/cpv/clearvue-technologies-limited,"	50415100",0.165,0.00,0,Industrials
ASX:CCA,"Change Financial Limited (ASX:CCA)",https://www.listcorp.com/asx/cca/change-financial-limited,"	50403100",0.069,-0.00,-5.48,Financials
ASX:RYZ,"Ryzon Materials Limited (ASX:RYZ)",https://www.listcorp.com/asx/ryz/ryzon-materials-limited,"	50378900",0.042,0.00,0,Materials
ASX:NTD,"NTAW Holdings Limited (ASX:NTD)",https://www.listcorp.com/asx/ntd/ntaw-holdings-limited,"	50312300",0.3,0.00,0,"Consumer Discretionary"
ASX:DME,"Dome Gold Mines Limited (ASX:DME)",https://www.listcorp.com/asx/dme/dome-gold-mines-limited,"	50289800",0.12,0.00,0,Materials
ASX:AGD,"Austral Gold Limited (ASX:AGD)",https://www.listcorp.com/asx/agd/austral-gold-limited,"	50209500",0.079,-0.00,-3.66,Materials
ASX:WCN,"White Cliff Minerals Limited (ASX:WCN)",https://www.listcorp.com/asx/wcn/white-cliff-minerals-limited,"	50192100",0.018,-0.00,-12.2,Materials
ASX:LTP,"LTR Pharma Limited (ASX:LTP)",https://www.listcorp.com/asx/ltp/ltr-pharma-limited,"	50106700",0.435,-0.01,-2.25,"Health Care"
ASX:IIQ,"INOVIQ Ltd (ASX:IIQ)",https://www.listcorp.com/asx/iiq/inoviq-ltd,"	49959200",0.35,-0.01,-2.78,"Health Care"
ASX:HAR,"Haranga Resources Limited (ASX:HAR)",https://www.listcorp.com/asx/har/haranga-resources,"	49895300",0.125,-0.01,-7.41,Materials
ASX:HLTH,"VanEck Global Healthcare Leaders ETF (ASX:HLTH)",https://www.listcorp.com/asx/hlth/vaneck-global-healthcare-leaders-etf,"	49891100",11.97,0.11,0.93,Unclassified
ASX:AQN,"Aquirian Limited (ASX:AQN)",https://www.listcorp.com/asx/aqn/aquirian-limited,"	49789300",0.42,-0.05,-10.64,Industrials
ASX:ZNC,"Zenith Minerals Limited (ASX:ZNC)",https://www.listcorp.com/asx/znc/zenith-minerals-limited,"	49561500",0.091,-0.00,-2.15,Materials
ASX:WRLD,"BetaShares Managed Risk Global Share Fund (managed fund) (ASX:WRLD)",https://www.listcorp.com/asx/wrld/betashares-managed-risk-global-share-fund-managed-fund,"	48995600",22.76,-0.07,-0.31,Unclassified
ASX:SNT,"Syntara Limited (ASX:SNT)",https://www.listcorp.com/asx/snt/syntara-limited,"	48972000",0.03,0.00,0,"Health Care"
ASX:COV,"Cleo Diagnostics Limited (ASX:COV)",https://www.listcorp.com/asx/cov/cleo-diagnostics-limited,"	48830000",0.395,0.02,3.95,"Health Care"
ASX:JLL,"Jindalee Lithium Limited (ASX:JLL)",https://www.listcorp.com/asx/jll/jindalee-lithium-limited,"	48730100",0.51,0.01,2,Materials
ASX:GCM,"Green Critical Minerals Limited (ASX:GCM)",https://www.listcorp.com/asx/gcm/green-critical-minerals-limited,"	48682700",0.017,0.00,0,Materials
ASX:AI1,"Adisyn Ltd (ASX:AI1)",https://www.listcorp.com/asx/ai1/adisyn-ltd,"	48616900",0.061,-0.01,-8.96,"Information Technology"
ASX:ISLM,"Hejaz Equities Fund (Managed Fund) (ASX:ISLM)",https://www.listcorp.com/asx/islm/hejaz-equities-fund-managed-fund,"	48574300",1.135,-0.02,-1.73,Unclassified
ASX:VHL,"Vitasora Health Limited (ASX:VHL)",https://www.listcorp.com/asx/vhl/vitasora-health-limited,"	48562600",0.027,-0.00,-3.57,"Health Care"
ASX:AGC,"Australian Gold and Copper Ltd (ASX:AGC)",https://www.listcorp.com/asx/agc/australian-gold-and-copper-ltd,"	48534200",0.19,0.00,2.7,Materials
ASX:TIP,"Teaminvest Private Group Limited (ASX:TIP)",https://www.listcorp.com/asx/tip/teaminvest-private-group-limited,"	48338900",1.8,0.02,1.12,Financials
ASX:TDO,"3D Energi Limited (ASX:TDO)",https://www.listcorp.com/asx/tdo/3d-energi-limited,"	48166300",0.115,0.00,0,Energy
ASX:BCOM,"Global X Bloomberg Commodity ETF (Synthetic) (ASX:BCOM)",https://www.listcorp.com/asx/bcom/global-x-bloomberg-commodity-etf-synthetic,"	48123800",11.74,-0.02,-0.17,Unclassified
ASX:RTG,"RTG Mining Inc. (ASX:RTG)",https://www.listcorp.com/asx/rtg/rtg-mining-inc,"	48001100",0.026,0.00,0,Materials
ASX:WZR,"Wisr Limited (ASX:WZR)",https://www.listcorp.com/asx/wzr/wisr-limited,"	47850000",0.034,0.00,0,Financials
ASX:NXM,"Nexus Minerals Limited (ASX:NXM)",https://www.listcorp.com/asx/nxm/nexus-minerals-limited,"	47697000",0.077,-0.00,-2.53,Materials
ASX:JGH,"Jade Gas Holdings Limited (ASX:JGH)",https://www.listcorp.com/asx/jgh/jade-gas-holdings-limited,"	47679700",0.03,0.00,15.38,Energy
ASX:AR9,"archTIS Limited (ASX:AR9)",https://www.listcorp.com/asx/ar9/archtis-limited,"	47567500",0.095,-0.01,-5,"Information Technology"
ASX:MAP,"Microba Life Sciences Limited (ASX:MAP)",https://www.listcorp.com/asx/map/microba-life-sciences-limited,"	47499100",0.077,-0.00,-1.28,"Health Care"
ASX:CTP,"Central Petroleum Limited (ASX:CTP)",https://www.listcorp.com/asx/ctp/central-petroleum-limited,"	47424100",0.063,0.00,0,Energy
ASX:DUB,"Dubber Corporation Limited (ASX:DUB)",https://www.listcorp.com/asx/dub/dubber-corporation,"	47349000",0.017,-0.00,-5.56,"Information Technology"
ASX:NGE,"NGE Capital Limited (ASX:NGE)",https://www.listcorp.com/asx/nge/nge-capital-limited,"	47338400",1.38,0.00,0,Financials
ASX:PTX,"Prescient Therapeutics Limited (ASX:PTX)",https://www.listcorp.com/asx/ptx/prescient-therapeutics-limited,"	47318200",0.046,0.00,2.22,"Health Care"
ASX:LSGE,"Loomis Sayles Global Equity Fund (ASX:LSGE)",https://www.listcorp.com/asx/lsge/loomis-sayles-global-equity-fund,"	47164200",2.51,-0.04,-1.57,Unclassified
ASX:NSB,"Neuroscientific Biopharmaceuticals Limited (ASX:NSB)",https://www.listcorp.com/asx/nsb/neuroscientific-biopharmaceuticals-limited,"	46560600",0.125,-0.01,-10.71,"Health Care"
ASX:HGEN,"Global X Hydrogen ETF (ASX:HGEN)",https://www.listcorp.com/asx/hgen/global-x-hydrogen-etf,"	46274600",8.66,-0.45,-4.94,Unclassified
ASX:FLG,"Flagship Minerals Limited (ASX:FLG)",https://www.listcorp.com/asx/flg/flagship-minerals-limited,"	46219800",0.17,0.01,6.25,Materials
ASX:IMPQ,"eInvest Future Impact Small Caps Fund (ASX:IMPQ)",https://www.listcorp.com/asx/impq/einvest-future-impact-small-caps-fund,"	46070800",4.96,-0.08,-1.59,Unclassified
ASX:MHOT,"VanEck Morningstar Wide Moat (AUD Hedged) ETF (ASX:MHOT)",https://www.listcorp.com/asx/mhot/vaneck-morningstar-wide-moat-aud-hedged-etf,"	46016300",135.62,-0.39,-0.29,Unclassified
ASX:RNT,"Rent.com.au Limited (ASX:RNT)",https://www.listcorp.com/asx/rnt/rent.com.au-limited,"	46009800",0.044,-0.00,-6.38,"Communication Services"
ASX:ABV,"Advanced Braking Technology Limited (ASX:ABV)",https://www.listcorp.com/asx/abv/advanced-braking-technology-limited,"	45753400",0.11,-0.01,-4.35,"Consumer Discretionary"
ASX:IBC,"Ironbark Capital Limited (ASX:IBC)",https://www.listcorp.com/asx/ibc/ironbark-capital-limited,"	45657200",0.44,0.00,0,Financials
ASX:SEN,"Senetas Corporation Limited (ASX:SEN)",https://www.listcorp.com/asx/sen/senetas-corporation-limited,"	45590000",0.025,-0.00,-9.09,"Information Technology"
ASX:LLM,"Loyal Metals Limited (ASX:LLM)",https://www.listcorp.com/asx/llm/loyal-metals-limited,"	45489100",0.31,-0.02,-4.62,Materials
ASX:SFX,"Sheffield Resources Limited (ASX:SFX)",https://www.listcorp.com/asx/sfx/sheffield-resources,"	45485600",0.11,-0.01,-4.35,Materials
ASX:SVG,"Savannah Goldfields Limited (ASX:SVG)",https://www.listcorp.com/asx/svg/savannah-goldfields-limited,"	44973100",0.019,-0.00,-9.52,Materials
ASX:NMT,"Neometals Limited (ASX:NMT)",https://www.listcorp.com/asx/nmt/neometals-limited,"	44688500",0.057,-0.00,-1.72,Materials
ASX:CKA,"Cokal Limited (ASX:CKA)",https://www.listcorp.com/asx/cka/cokal,"	44236900",0.038,-0.00,-7.32,Materials
ASX:KNB,"Koonenberry Gold Limited (ASX:KNB)",https://www.listcorp.com/asx/knb/koonenberry-gold-limited,"	44180800",0.0415,-0.00,-3.49,Materials
ASX:CBE,"Cobre Limited (ASX:CBE)",https://www.listcorp.com/asx/cbe/cobre-limited,"	44140500",0.079,-0.02,-15.96,Materials
ASX:CLDD,"BetaShares Cloud Computing ETF (ASX:CLDD)",https://www.listcorp.com/asx/cldd/betashares-cloud-computing-etf,"	44061900",14.07,-0.25,-1.75,Unclassified
ASX:NXS,"Next Science Limited (ASX:NXS)",https://www.listcorp.com/asx/nxs/next-science-limited,"	43893800",0.15,0.00,0,"Health Care"
ASX:KAT,"Katana Capital Limited (ASX:KAT)",https://www.listcorp.com/asx/kat/katana-capital-limited,"	43869600",1.35,-0.03,-1.82,Financials
ASX:ADO,"AnteoTech Ltd (ASX:ADO)",https://www.listcorp.com/asx/ado/anteotech,"	43639000",0.016,0.00,0,Materials
ASX:S2R,"S2 Resources Ltd (ASX:S2R)",https://www.listcorp.com/asx/s2r/s2-resources-ltd,"	43627800",0.085,-0.00,-2.3,Materials
ASX:ARD,"Argent Minerals Limited (ASX:ARD)",https://www.listcorp.com/asx/ard/argent-minerals-limited,"	43611800",0.023,-0.00,-11.54,Materials
ASX:QFE,"QuickFee Limited (ASX:QFE)",https://www.listcorp.com/asx/qfe/quickfee-limited,"	43536000",0.1175,0.00,2.17,Financials
ASX:KZR,"Kalamazoo Resources Limited (ASX:KZR)",https://www.listcorp.com/asx/kzr/kalamazoo-resources-limited,"	43490800",0.17,-0.01,-5.56,Materials
ASX:GAL,"Galileo Mining Limited (ASX:GAL)",https://www.listcorp.com/asx/gal/galileo-mining-limited,"	43477500",0.21,-0.01,-4.55,Materials
ASX:LEX,"Lefroy Exploration Limited (ASX:LEX)",https://www.listcorp.com/asx/lex/lefroy-exploration-limited,"	43473500",0.16,-0.01,-8.57,Materials
ASX:EMD,"Emyria Limited (ASX:EMD)",https://www.listcorp.com/asx/emd/emyria-limited,"	43426400",0.061,-0.00,-6.15,"Health Care"
ASX:TVL,"Touch Ventures Limited (ASX:TVL)",https://www.listcorp.com/asx/tvl/touch-ventures-limited,"	43211000",0.064,0.00,4.92,Financials
ASX:WAG,"The Australian Wealth Advisors Group Limited (ASX:WAG)",https://www.listcorp.com/asx/wag/the-australian-wealth-advisors-group-limited,"	43131700",0.58,0.00,0,Financials
ASX:WCE,"West Coast Silver Limited (ASX:WCE)",https://www.listcorp.com/asx/wce/west-coast-silver-limited,"	42983200",0.135,0.01,3.85,Materials
ASX:WWG,"Wiseway Group Limited (ASX:WWG)",https://www.listcorp.com/asx/wwg/wiseway-group-limited,"	42950300",0.265,0.02,6,Industrials
ASX:BOND,"SPDR S&P/ASX Australian Bond Fund (ASX:BOND)",https://www.listcorp.com/asx/bond/spdr-s-and-p-asx-australian-bond-fund,"	42947700",25.93,0.08,0.31,Unclassified
ASX:GT3,"Green360 Technologies Limited (ASX:GT3)",https://www.listcorp.com/asx/gt3/green360-technologies-limited,"	42888000",0.034,-0.00,-5.56,Materials
ASX:WGR,"Western Gold Resources Limited (ASX:WGR)",https://www.listcorp.com/asx/wgr/western-gold-resources-limited,"	42869000",0.16,-0.00,-3.03,Materials
ASX:AVG,"Australian Vintage Limited (ASX:AVG)",https://www.listcorp.com/asx/avg/australian-vintage-limited,"	42830200",0.125,-0.01,-3.85,"Consumer Staples"
ASX:NGY,"NuEnergy Gas Limited (ASX:NGY)",https://www.listcorp.com/asx/ngy/nuenergy-gas-limited,"	42736900",0.025,0.00,4.17,Energy
ASX:HVLU,"VanEck MSCI International Value (AUD Hedged) ETF (ASX:HVLU)",https://www.listcorp.com/asx/hvlu/vaneck-msci-international-value-aud-hedged-etf,"	42656600",32.31,-0.50,-1.52,Unclassified
ASX:VML,"Vital Metals Limited (ASX:VML)",https://www.listcorp.com/asx/vml/vital-metals-limited,"	42483300",0.265,-0.02,-8.62,Materials
ASX:GBE,"Globe Metals & Mining Limited (ASX:GBE)",https://www.listcorp.com/asx/gbe/globe-metals-and-mining-limited,"	42410800",0.046,-0.00,-8,Materials
ASX:GFL,"Global Masters Fund Limited (ASX:GFL)",https://www.listcorp.com/asx/gfl/global-masters-fund-limited,"	42030800",3.72,-0.01,-0.27,Financials
ASX:VNGS,"Vaughan Nelson Global Equity SMID Fund (Quoted Managed Fund) (ASX:VNGS)",https://www.listcorp.com/asx/vngs/vaughan-nelson-global-equity-smid-fund-quoted-managed-fund,"	41847500",3.58,-0.03,-0.83,Unclassified
ASX:EDC,"Eildon Capital Limited (ASX:EDC)",https://www.listcorp.com/asx/edc/eildon-capital-limited,"	41837600",0.87,0.00,0,Financials
ASX:VIT,"Vitura Health Limited (ASX:VIT)",https://www.listcorp.com/asx/vit/vitura-health-limited,"	41752700",0.064,0.00,1.59,"Health Care"
ASX:AHK,"Ark Mines Ltd (ASX:AHK)",https://www.listcorp.com/asx/ahk/ark-mines,"	41492800",0.54,-0.06,-10,Materials
ASX:LEL,"Lithium Energy Limited (ASX:LEL)",https://www.listcorp.com/asx/lel/lithium-energy-limited,"	41440600",0.37,0.00,0,Materials
ASX:CG1,"Carbonxt Group Limited (ASX:CG1)",https://www.listcorp.com/asx/cg1/carbonxt-group-limited,"	41386400",0.096,-0.00,-1.03,Materials
ASX:OZF,"SPDR S&P/ASX 200 Financials EX A-REIT Fund (ASX:OZF)",https://www.listcorp.com/asx/ozf/spdr-s-and-p-asx-200-financials-ex-a-reit-fund,"	41194800",31.71,0.15,0.48,Unclassified
ASX:BWF,"Blackwall Limited (ASX:BWF)",https://www.listcorp.com/asx/bwf/blackwall-limited,"	41109700",0.24,0.00,0,Financials
ASX:DVDY,"VanEck Morningstar Australian Moat Income ETF (ASX:DVDY)",https://www.listcorp.com/asx/dvdy/vaneck-morningstar-australian-moat-income-etf,"	40793200",22.25,-0.05,-0.22,Unclassified
ASX:UVA,"Uvre Limited (ASX:UVA)",https://www.listcorp.com/asx/uva/uvre-limited,"	40776600",0.21,-0.01,-2.33,Materials
ASX:TNC,"True North Copper Limited (ASX:TNC)",https://www.listcorp.com/asx/tnc/true-north-copper-limited,"	40762500",0.31,-0.01,-3.13,Materials
ASX:ICE,"iCetana Limited (ASX:ICE)",https://www.listcorp.com/asx/ice/icetana-limited,"	40418800",0.07,-0.01,-7.89,"Information Technology"
ASX:LGM,"Legacy Minerals Holdings Limited (ASX:LGM)",https://www.listcorp.com/asx/lgm/legacy-minerals-holdings-limited,"	40319300",0.23,-0.01,-4.17,Materials
ASX:XRG,"xReality Group Limited (ASX:XRG)",https://www.listcorp.com/asx/xrg/xreality-group-limited,"	40252000",0.052,-0.00,-3.7,"Consumer Discretionary"
ASX:5GN,"5G Networks Limited (ASX:5GN)",https://www.listcorp.com/asx/5gn/5g-networks-limited,"	40245300",0.145,0.00,1.75,"Information Technology"
ASX:CVB,"CurveBeam AI Limited (ASX:CVB)",https://www.listcorp.com/asx/cvb/curvebeam-ai-limited,"	40235800",0.08,-0.01,-6.98,"Health Care"
ASX:JRHG,"JPMorgan Global Research Enhanced Index Equity Active ETF (Managed Fund) (Hedged) (ASX:JRHG)",https://www.listcorp.com/asx/jrhg/jpmorgan-global-research-enhanced-index-equity-active-etf-managed-fund-hedged,"	40141800",70.45,-1.23,-1.72,Unclassified
ASX:MYE,"Mastermyne Group Limited (ASX:MYE)",https://www.listcorp.com/asx/mye/mastermyne-group-limited,"	40124300",0.125,-0.01,-3.85,Materials
ASX:MNB,"Minbos Resources Limited (ASX:MNB)",https://www.listcorp.com/asx/mnb/minbos-resources,"	39977000",0.039,-0.00,-4.88,Materials
ASX:FPC,"Fat Prophets Global Contrarian Fund (ASX:FPC)",https://www.listcorp.com/asx/fpc/fat-prophets-global-contrarian-fund,"	39907300",1.42,0.01,0.71,Financials
ASX:EYE,"Nova Eye Medical Limited (ASX:EYE)",https://www.listcorp.com/asx/eye/nova-eye-medical-limited,"	39875000",0.135,-0.00,-3.57,"Health Care"
ASX:LGP,"Little Green Pharma Ltd (ASX:LGP)",https://www.listcorp.com/asx/lgp/little-green-pharma,"	39734000",0.13,0.00,0,"Health Care"
ASX:REE,"RareX Limited (ASX:REE)",https://www.listcorp.com/asx/ree/rarex-limited,"	39564800",0.034,-0.00,-12.82,Materials
ASX:PPK,"PPK Group Limited (ASX:PPK)",https://www.listcorp.com/asx/ppk/ppk-group,"	39503400",0.43,-0.01,-1.15,Materials
ASX:HYLD,"Betashares S&P Australian Shares High Yield ETF (ASX:HYLD)",https://www.listcorp.com/asx/hyld/betashares-s-and-p-australian-shares-high-yield-etf,"	39380900",31.41,0.06,0.19,Unclassified
ASX:GAME,"Betashares Video Games and Esports ETF (ASX:GAME)",https://www.listcorp.com/asx/game/betashares-video-games-and-esports-etf,"	39329000",20,-0.06,-0.3,Unclassified
ASX:TIG,"Tigers Realm Coal Limited (ASX:TIG)",https://www.listcorp.com/asx/tig/tigers-realm-coal-limited,"	39200100",0.003,0.00,0,Materials
ASX:KGD,"Kula Gold Limited (ASX:KGD)",https://www.listcorp.com/asx/kgd/kula-gold-limited,"	39153300",0.031,-0.00,-8.82,Materials
ASX:VRS,"Veris Limited (ASX:VRS)",https://www.listcorp.com/asx/vrs/veris-limited,"	39137000",0.072,-0.00,-2.7,Industrials
ASX:IRD,"Iron Road Limited (ASX:IRD)",https://www.listcorp.com/asx/ird/iron-road-limited,"	39113100",0.05,0.00,6.38,Materials
ASX:CTO,"Citigold Corporation Limited (ASX:CTO)",https://www.listcorp.com/asx/cto/citigold-corporation-limited,"	39000000",0.012,-0.00,-7.69,Materials
ASX:EAFZ,"Ellerston Asia Growth Fund (Hedge Fund) (ASX:EAFZ)",https://www.listcorp.com/asx/eafz/ellerston-asia-growth-fund-hedge-fund,"	38854600",8.11,0.00,0,Unclassified
ASX:PWN,"Parkway Corporate Limited (ASX:PWN)",https://www.listcorp.com/asx/pwn/parkway-corporate-limited,"	38739600",0.014,0.00,0,Materials
